model,lead,fold,evaluation_window,metric,value,ci_lower,ci_upper,std,n_replicates
ridge,6,pooled,winter_only,rmse,1.0278430930947222,0.9362650961615793,1.1207635495222033,0.04939089675138191,1000
ridge,6,pooled,winter_only,pearson_r,0.014554894476107999,-0.20189087891015173,0.20233807688517857,0.10500564307268713,1000
ridge,6,pooled,winter_only,acc,0.08838603199481243,-0.11595122253294528,0.27860863766250155,0.10320678408796471,1000
ridge,6,pooled,winter_only,msss_vs_climatology,0.012344427975018335,-0.07522053623266645,0.0854645768940563,0.04228962737245191,1000
ridge,6,pooled,winter_only,msss_vs_persistence,0.3404847407720115,0.15555817386772494,0.483518121848659,0.08601938647289041,1000
lasso,6,pooled,winter_only,mae,0.8480800756174072,0.7644461566625473,0.9389777198033414,0.04587019387980109,1000
lasso,6,pooled,winter_only,rmse,1.0115248505938776,0.9130734923289455,1.1073181182794785,0.051220338059614595,1000
lasso,6,pooled,winter_only,pearson_r,0.0757950813250325,-0.22055603436554602,0.33354338962244784,0.140882028599706,1000
lasso,6,pooled,winter_only,acc,0.23543178982182936,0.00628904087993478,0.4365479866853842,0.11070141871810334,1000
lasso,6,pooled,winter_only,msss_vs_climatology,0.043455920466818676,-0.004185470049780486,0.08650605188335525,0.02357626750344849,1000
lasso,6,pooled,winter_only,msss_vs_persistence,0.36125969979302985,0.15383962860813044,0.5165501946916135,0.09394997344296806,1000
elasticnet,6,pooled,winter_only,mae,0.8479671620176454,0.765741693796996,0.9335346655356537,0.04461548511410918,1000
elasticnet,6,pooled,winter_only,rmse,1.0107288164349892,0.916234691526112,1.1004934353183327,0.04930416635974398,1000
elasticnet,6,pooled,winter_only,pearson_r,0.046615141252277593,-0.24034017875988703,0.282803791235359,0.13774860722522164,1000
elasticnet,6,pooled,winter_only,acc,0.22756192730664282,0.018920138869789604,0.4011278369888222,0.09730340046438476,1000
elasticnet,6,pooled,winter_only,msss_vs_climatology,0.044960860553109994,0.006644750840773987,0.0786181210530588,0.018080115128251282,1000
elasticnet,6,pooled,winter_only,msss_vs_persistence,0.362264636108124,0.16714698157631688,0.516500362200675,0.0913525037260772,1000
rf,6,pooled,winter_only,mae,0.837519443912479,0.7540463573575376,0.9299388013938648,0.04596718563708239,1000
rf,6,pooled,winter_only,rmse,1.0057929947093955,0.9115580365939305,1.110418584383555,0.05263487327472041,1000
rf,6,pooled,winter_only,pearson_r,0.13078835798139216,-0.1039563288483765,0.3198362722539895,0.11021186116874222,1000
rf,6,pooled,winter_only,acc,0.18778062995402017,-0.04391561431766022,0.370400883519242,0.10602806705627744,1000
rf,6,pooled,winter_only,msss_vs_climatology,0.054265815261575145,-0.05877060114401914,0.14257353590528116,0.05095448736780198,1000
rf,6,pooled,winter_only,msss_vs_persistence,0.3684780973495524,0.18555683809495285,0.5149751035455569,0.08823531134028917,1000
xgboost,6,pooled,winter_only,mae,0.8308662175945511,0.7575569955914676,0.9126901855175071,0.040668251591452306,1000
xgboost,6,pooled,winter_only,rmse,0.9957457924305212,0.9098781010953709,1.0821563574410642,0.045336824979059165,1000
